phrase,region_id,region_name,count,types,seeds
"glm 6.0 sp","225","Россия","914","top","glm"
"claude code install","225","Россия","912","top","claude code"
"qwen edit 2511","225","Россия","912","top","qwen"
"nanoreview net сравнение","225","Россия","910","association","сравнение нейросетей"
"codex vs code","225","Россия","908","top","codex"
"gigachat 3.5","225","Россия","905","top","gigachat"
"https www deepseek com","225","Россия","905","top","deepseek"
"qwen 14b","225","Россия","904","top","qwen"
"qwen 4","225","Россия","903","top","qwen"
"deepseek web","225","Россия","901","top","deepseek"
"как установить codex","225","Россия","900","top","codex"
"ddr4 что это","225","Россия","900","association","память агента"
"deepseek 4","225","Россия","900","top","deepseek"
"версии qwen","225","Россия","899","top","qwen"
"codex skills","225","Россия","898","top","codex"
"газонокосилка бензиновая huter glm 5.0","225","Россия","896","top","glm"
"gigacheck","225","Россия","893","association","gigachat"
"https openrouter","225","Россия","892","top","openrouter"
"ollama model","225","Россия","892","top","ollama"
"glm 46 s","225","Россия","891","top","glm"
"нейросеть для генерации изображений по тексту","225","Россия","890","top","нейросеть для генерации изображений"
"claude code api key","225","Россия","890","top","claude code"
"qwen image 2511","225","Россия","888","top","qwen"
"deepseek начать","225","Россия","887","top","deepseek"
"llama 8b","225","Россия","885","top","llama"
"ии агент приложение","225","Россия","884","top","ии агент"
"glm 75 huter","225","Россия","884","top","glm"
"codex 2026","225","Россия","882","top","codex"
"скины на кулкида форсакен","225","Россия","876","association","claude code skills"
"deepseek 1","225","Россия","876","top","deepseek"
"glm 5.0 sp","225","Россия","875","top","glm"
"claude code как использовать","225","Россия","873","top","claude code"
"дипсик нейросеть сайт","225","Россия","871","top","дипсик"
"нейросеть которая генерирует картинки","225","Россия","870","association","нейросеть для генерации изображений"
"дипсик 18","225","Россия","868","top","дипсик"
"deepseek локально","225","Россия","867","top","deepseek"
"en llamas","225","Россия","867","top","llama"
"достигнут предел длины дипсик в новом чате","225","Россия","866","top","дипсик"
"хутер glm 5.0","225","Россия","866","top","glm"
"qwen 3.8 27b uncensored","225","Россия","866","top","qwen"
"дипсик на компьютер на русском","225","Россия","864","top","дипсик"
